Symbol	DTE	Expiration
Date	Strike	Future Price	Straddle Price	Volatility	Open Interest
Settle	Prior	Chg	Settle	Prior	Chg	Settle	Prior	Chg	Call	Call Chg	Put	Put Chg
R5DN6	1	30/07/2026	2920	2915.4	2964.5	-49.1	36.4	64.4	-28	32.01	31.49	0.52	1	1	38	37
RTMN6	2	31/07/2026	2920	2915.4	2964.5	-49.1	48.5	71.05	-22.55	29.09	29.38	-0.29	6	6	104	97
R1AQ6	5	03/08/2026	2920	2915.4	2964.5	-49.1	59.25	77.6	-18.35	22.02	23.11	-1.10	6	6	1	1
R1UQ6	6	04/08/2026	2920	2915.4	0	2915.4	66.25	0	66.25	22.43	0.00	22.43	0	0	0	0
R1CQ6	7	05/08/2026	2925	2915.4	2964.5	-49.1	72.5	84.5	-12	22.58	22.71	-0.12	0	0	5	-1
R1DQ6	8	06/08/2026	2925	2915.4	2964.5	-49.1	78	88.75	-10.75	22.72	22.72	0.00	25	0	4	0
R1EQ6	9	07/08/2026	2925	2915.4	2964.5	-49.1	85	95	-10	23.34	23.20	0.14	136	136	428	25
R2AQ6	12	10/08/2026	2925	2915.4	2964.5	-49.1	91	100	-9	21.61	21.52	0.09	0	0	5	5
R2UQ6	13	11/08/2026	2925	2915.4	2964.5	-49.1	95	103.5	-8.5	21.68	21.54	0.14	0	0	0	0
R2CQ6	14	12/08/2026	2925	2915.4	2964.5	-49.1	100.75	109	-8.25	22.15	22.02	0.13	0	0	0	0
R2DQ6	15	13/08/2026	2925	2915.4	0	2915.4	104.75	0	104.75	22.25	0.00	22.25	0	0	0	0
R2EQ6	16	14/08/2026	2925	2915.4	2964.5	-49.1	108.25	115.75	-7.5	22.27	22.13	0.14	0	0	71	69
R3EQ6	23	21/08/2026	2925	2915.4	2964.5	-49.1	126	132.5	-6.5	21.62	21.46	0.16	78	72	497	270
R4EQ6	30	28/08/2026	2925	2915.4	2964.5	-49.1	142.75	148.25	-5.5	21.45	21.29	0.16	0	0	2	0
RTMQ6	33	31/08/2026	2925	2915.4	2964.5	-49.1	146.25	151.5	-5.25	20.96	20.77	0.19	1	0	62	1
R1EU6	37	04/09/2026	2925	2915.4	2964.5	-49.1	158.25	162.5	-4.25	21.43	21.14	0.29	2	2	0	0
RTOU6	51	18/09/2026	2925	2915.4	2964.5	-49.1	181.5	185.75	-4.25	21.01	20.85	0.16	0	0	3	0
R3EU6	51	18/09/2026	2925	2937	2986.8	-49.8	187	195.5	-8.5	21.50	21.40	0.10	0	0	4	0
RTMU6	63	30/09/2026	2925	2937	2986.8	-49.8	205	212.5	-7.5	21.24	21.09	0.14	0	0	0	0
R3EV6	79	16/10/2026	2950	2937	2986.8	-49.8	227	230	-3	20.94	20.77	0.17	1	0	0	0
RTOZ6	142	18/12/2026	2900	2937	2986.8	-49.8	315	324.25	-9.25	21.96	21.92	0.04	81	0	31	0
RTOH7	233	19/03/2027	3000	2961	3014	-53	399	402.75	-3.75	21.50	21.52	-0.03	52	0	55	0
RTOM7	323	17/06/2027	3000	2985.2	3038.8	-53.6	479.5	485.25	-5.75	22.13	22.14	-0.01	0	0	0	
