Symbol	DTE	Expiration
Date	Strike	Future Price	Straddle Price	Volatility	Open Interest
Settle	Prior	Chg	Settle	Prior	Chg	Settle	Prior	Chg	Call	Call Chg	Put	Put Chg
G5RN6	1	30/07/2026	4065	4065.3	4067.4	-2.1	72.9	75.8	-2.9	49.36	33.68	15.68	29	13	6	1
OG5N6	2	31/07/2026	4065	4065.3	4067.4	-2.1	81.9	83.8	-1.9	36.41	29.73	6.68	0	0	1	0
G1MQ6	5	03/08/2026	4065	4065.3	4067.4	-2.1	92.5	93.2	-0.7	24.99	22.88	2.11	21	21	4	4
G1TQ6	6	04/08/2026	4065	4065.3	0	4065.3	100.7	0	100.7	24.74	0.00	24.74	0	0	0	0
G1WQ6	7	05/08/2026	4075	4065.3	4067.4	-2.1	107.7	107.4	0.3	24.33	22.66	1.66	3	1	28	2
G1RQ6	8	06/08/2026	4075	4065.3	4067.4	-2.1	114.9	113.6	1.3	24.23	22.57	1.67	278	0	25	16
OG1Q6	9	07/08/2026	4075	4065.3	4067.4	-2.1	127.1	125.8	1.3	25.24	23.68	1.56	70	6	59	0
G2MQ6	12	10/08/2026	4075	4065.3	4067.4	-2.1	135.1	132.8	2.3	23.17	21.87	1.29	1	0	0	0
G2TQ6	13	11/08/2026	4075	4065.3	4067.4	-2.1	141.3	138.3	3	23.27	21.94	1.33	78	66	23	-2
G2WQ6	14	12/08/2026	4075	4065.3	4067.4	-2.1	151.1	147.6	3.5	23.97	22.61	1.35	15	0	4	1
G2RQ6	15	13/08/2026	4075	4065.3	4067.4	-2.1	157.3	153.4	3.9	24.10	22.75	1.35	1	0	27	0
OG2Q6	16	14/08/2026	4075	4065.3	4067.4	-2.1	162.7	158.7	4	24.13	22.82	1.30	30	3	54	20
G3MQ6	19	17/08/2026	4075	4065.3	4067.4	-2.1	169.1	164.4	4.7	22.99	21.78	1.21	2	0	1	1
G3TQ6	20	18/08/2026	4075	4065.3	4067.4	-2.1	174.3	169.6	4.7	23.09	21.93	1.17	10	0	21	0
G3WQ6	21	19/08/2026	4075	4065.3	4067.4	-2.1	179.2	174.2	5	23.17	22.00	1.17	0	0	1	1
G3RQ6	22	20/08/2026	4075	4065.3	4067.4	-2.1	184.1	178.8	5.3	23.25	22.08	1.17	4	4	8	8
OG3Q6	23	21/08/2026	4075	4065.3	4067.4	-2.1	189	183.2	5.8	23.34	22.15	1.19	3	2	2	2
G4MQ6	26	24/08/2026	4075	4065.3	4067.4	-2.1	194.7	185.5	9.2	22.61	21.14	1.47	0	0	0	0
G4TQ6	27	25/08/2026	4075	4065.3	4067.4	-2.1	198.5	192.4	6.1	22.62	21.53	1.09	1	1	0	0
OGU6	28	26/08/2026	4065	4065.3	4067.4	-2.1	203.7	197.6	6.1	22.84	21.76	1.08	90	43	98	37
OGV6	57	24/09/2026	4065	4065.3	4067.4	-2.1	286.5	279.9	6.6	22.53	21.81	0.71	24	0	13	0
OGX6	90	27/10/2026	4095	4097	4098.6	-1.6	356.6	351.6	5	22.20	21.76	0.43	13	1	22	0
OGZ6	118	24/11/2026	4095	4097	4098.6	-1.6	407.8	404.2	3.6	22.22	21.93	0.29	9	0	8	0
OGG7	181	26/01/2027	4130	4129.7	4131.3	-1.6	500.5	497.5	3	21.96	21.77	0.19	0	0	0	0
OGH7	209	23/02/2027	4160	4161.5	4163	-1.5	537.7	540.3	-2.6	21.85	21.91	-0.06	0	0	1	1
OGJ7	238	24/03/2027	4160	4161.5	4163	-1.5	575.7	576.5	-0.8	21.99	21.97	0.01	0	0	30	0
OGF7	152	28/12/2026	4195	4194.5	4195.7	-1.2	465.5	462.4	3.1	21.89	21.67	0.21	0	0	0	0
OGK7	272	27/04/2027	4195	4194.5	4195.7	-1.2	616.9	614	2.9	21.93	21.79	0.14	0	0	0	0
OGM7	300	25/05/2027	4195	4194.5	4195.7	-1.2	662.9	646.6	16.3	22.50	21.91	0.59	0	0	0	0
OGN7	330	24/06/2027	4230	4227.8	4228.7	-0.9	726.2	727.1	-0.9	23.37	23.38	0.00	0	0	0	0
OGQ7	363	27/07/2027	4230	4227.8	4228.7	-0.9	759.8	760.7	-0.9	23.39	23.39	0.00	0	0	0	0
OGU7	393	26/08/2027	4260	4260.4	4261.5	-1.1	794.8	795.7	-0.9	23.41	23.41	-0.01	0	0	0	0
OGV7	425	27/09/2027	4260	4260.4	4261.5	-1.1	824.6	825.3	-0.7	23.42	23.42	0.00	0	0	0	0
OGX7	454	26/10/2027	4300	4293.3	4294.5	-1.2	845.1	845.8	-0.7	23.09	23.09	0.00	0	0	0	0
OGZ7	482	23/11/2027	4295	4293.3	4294.5	-1.2	875.6	876.3	-0.7	23.29	23.29	-0.01	0	0	0	0
OGF8	517	28/12/2027	4325	4326.3	4327.5	-1.2	909	909.6	-0.6	23.25	23.25	0.00	0	0	0	0
OGG8	546	26/01/2028	4325	4326.3	4327.5	-1.2	933.7	934.2	-0.5	23.30	23.30	0.00	0	0	0	0
OGH8	575	24/02/2028	4350	4358.7	4359.9	-1.2	959.8	960.3	-0.5	23.24	23.25	0.00	0	0	0	0
OGJ8	608	28/03/2028	4350	4358.7	4359.9	-1.2	993.6	994.1	-0.5	23.47	23.48	-0.01	0	0	0	0
OGK8	636	25/04/2028	4400	4390.2	4391.4	-1.2	1023.4	1023.9	-0.5	23.47	23.48	-0.01	0	0	0	0
OGM8	666	25/05/2028	4390	4390.2	4391.4	-1.2	1046.4	1046.8	-0.4	23.54	23.55	-0.01	0	0	0	0
OGZ8	852	27/11/2028	4485	4486.3	4487.5	-1.2	1195	1195.1	-0.1	23.64	23.64	0.00	0	0	0	0
OGM9	1030	24/05/2029	4580	4582.2	4583.4	-1.2	1327.3	1327.2	0.1	23.73	23.73	0.00	0	0	0	0
