Symbol	DTE	Expiration
Date	Strike	Future Price	Straddle Price	Volatility	Open Interest
Settle	Prior	Chg	Settle	Prior	Chg	Settle	Prior	Chg	Call	Call Chg	Put	Put Chg
SJ5N6	1	30/07/2026	0.00615	0.0061455	0.0061265	0.000019	0.00002	0.000044	-0.000024	9.80	12.01	-2.21	3	0	15	0
5JYN6	2	31/07/2026	0.00615	0.0061455	0.0061265	0.000019	0.000035	0.000053	-0.000018	10.68	12.08	-1.40	235	2	139	1
MJ1Q6	5	03/08/2026	0.00615	0.0061455	0.0061265	0.000019	0.000038	0.000055	-0.000017	6.86	8.60	-1.73	1	0	678	-1
TJ1Q6	6	04/08/2026	0.00615	0.0061455	0.0061265	0.000019	0.000042	0.000057	-0.000015	6.88	8.24	-1.36	0	0	0	0
WJ1Q6	7	05/08/2026	0.00615	0.0061455	0.0061265	0.000019	0.000045	0.000061	-0.000016	6.80	8.28	-1.48	66	35	33	0
SJ1Q6	8	06/08/2026	0.00615	0.0061455	0.0061265	0.000019	0.000046	0.000062	-0.000016	6.48	7.79	-1.31	10	0	0	0
JPUQ6	9	07/08/2026	0.00615	0.0061455	0.0061265	0.000019	0.000052	0.000067	-0.000015	6.89	8.16	-1.27	249	-5	3,090	0
MJ2Q6	12	10/08/2026	0.00615	0.0061455	0.0061265	0.000019	0.000056	0.00007	-0.000014	6.39	7.36	-0.96	0	0	300	0
TJ2Q6	13	11/08/2026	0.00615	0.0061455	0	0.0061455	0.000057	0	0.000057	6.25	0.00	6.25	0	0	0	0
WJ2Q6	14	12/08/2026	0.00615	0.0061455	0.0061265	0.000019	0.000064	0.000075	-0.000011	6.75	7.47	-0.72	47	47	0	0
2JYQ6	16	14/08/2026	0.00615	0.0061455	0.0061265	0.000019	0.000066	0.000078	-0.000012	6.51	7.21	-0.70	0	0	54	0
MJ3Q6	19	17/08/2026	0.00615	0.0061455	0.0061265	0.000019	0.000068	0.000081	-0.000013	6.14	7.00	-0.86	0	0	0	0
WJ3Q6	21	19/08/2026	0.00615	0.0061455	0.0061265	0.000019	0.000073	0.000085	-0.000012	6.27	7.01	-0.75	0	0	0	0
3JYQ6	23	21/08/2026	0.00615	0.0061455	0.0061265	0.000019	0.000077	0.000088	-0.000011	6.31	6.87	-0.56	0	0	54	0
MJ4Q6	26	24/08/2026	0.00615	0.0061455	0.0061265	0.000019	0.000078	0.00009	-0.000012	6.01	6.63	-0.62	0	0	0	0
4JYQ6	30	28/08/2026	0.00615	0.0061455	0.0061265	0.000019	0.000087	0.000097	-0.00001	6.24	6.76	-0.52	0	0	0	0
JPUU6	37	04/09/2026	0.00615	0.0061455	0.0061265	0.000019	0.000099	0.000108	-0.000009	6.39	6.79	-0.40	628	17	1,882	2
JPUV6	72	09/10/2026	0.0062	0.006192	0.0061735	0.0000185	0.00015	0.000155	-0.000005	6.89	7.00	-0.10	3,094	0	1,703	0
JPUX6	100	06/11/2026	0.0062	0.006192	0.0061735	0.0000185	0.000184	0.00019	-0.000006	7.19	7.37	-0.18	477	12	413	0
JPUZ6	128	04/12/2026	0.0062	0.006192	0.0061735	0.0000185	0.000212	0.000218	-0.000006	7.34	7.51	-0.17	40	0	1,376	0
JPUF7	163	08/01/2027	0.00625	0.006242	0.0062215	0.0000205	0.000244	0.000248	-0.000004	7.45	7.54	-0.09	143	0	16	0
JPUG7	191	05/02/2027	0.00625	0.006242	0.0062215	0.0000205	0.00027	0.000274	-0.000004	7.64	7.73	-0.09	0	0	1	0
JPUH7	219	05/03/2027	0.00625	0.006242	0.0062215	0.0000205	0.000294	0.000298	-0.000004	7.79	7.88	-0.08	2	0	338	0
JPUJ7	254	09/04/2027	0.0063	0.00629	0.0062685	0.0000215	0.00032	0.000327	-0.000007	7.85	7.99	-0.15	0	0	0	0
JPUK7	282	07/05/2027	0.0063	0.00629	0.0062685	0.0000215	0.000344	0.000348	-0.000004	8.03	8.12	-0.10	4	0	0	0
JPUM7	310	04/06/2027	0.0063	0.00629	0.0062685	0.0000215	0.000364	0.000368	-0.000004	8.13	8.22	-0.09	1	0	100	0
JPUN7	345	09/07/2027	0.00635	0.006334	0.006312	0.000022	0.000391	0.000393	-0.000002	8.24	8.27	-0.03	0	0	0	0
