Symbol	DTE	Expiration
Date	Strike	Future Price	Straddle Price	Volatility	Open Interest
Settle	Prior	Chg	Settle	Prior	Chg	Settle	Prior	Chg	Call	Call Chg	Put	Put Chg
SU5N6	1	30/07/2026	1.1475	1.14735	1.14105	0.0063	0.0034	0.0086	-0.0052	9.07	11.19	-2.12	1,300	989	4	4
EU5N6	2	31/07/2026	1.1475	1.14735	1.14105	0.0063	0.0044	0.0092	-0.0048	7.23	9.80	-2.57	254	84	76	21
MO1Q6	5	03/08/2026	1.1475	1.14735	1.14105	0.0063	0.0051	0.0096	-0.0045	4.95	7.12	-2.17	44	1	2	0
TU1Q6	6	04/08/2026	1.1475	1.14735	1.14105	0.0063	0.0057	0.0098	-0.0041	5.02	6.76	-1.74	5	0	0	0
WE1Q6	7	05/08/2026	1.1475	1.14735	1.14105	0.0063	0.0063	0.0102	-0.0039	5.11	6.67	-1.55	683	503	201	1
SU1Q6	8	06/08/2026	1.1475	1.14735	1.14105	0.0063	0.0068	0.0106	-0.0038	5.14	6.60	-1.46	348	348	0	0
EUUQ6	9	07/08/2026	1.1475	1.14735	1.14105	0.0063	0.0079	0.0113	-0.0034	5.62	6.72	-1.10	616	19	70	1
MO2Q6	12	10/08/2026	1.1475	1.14735	1.14105	0.0063	0.0081	0.0117	-0.0036	4.96	6.13	-1.17	0	0	0	0
TU2Q6	13	11/08/2026	1.1475	1.14735	0	1.14735	0.0085	0	0.0085	5.00	0.00	5.00	0	0	0	0
WE2Q6	14	12/08/2026	1.1475	1.14735	1.14105	0.0063	0.0093	0.0126	-0.0033	5.26	6.31	-1.05	61	60	0	0
EU2Q6	16	14/08/2026	1.1475	1.14735	1.14105	0.0063	0.0099	0.013	-0.0031	5.23	6.15	-0.91	3	0	204	0
MO3Q6	19	17/08/2026	1.1475	1.14735	1.14105	0.0063	0.0104	0.0135	-0.0031	5.04	5.86	-0.83	10	10	189	189
WE3Q6	21	19/08/2026	1.1475	1.14735	1.14105	0.0063	0.0108	0.014	-0.0032	4.97	5.88	-0.91	0	0	6	6
EU3Q6	23	21/08/2026	1.1475	1.14735	1.14105	0.0063	0.0114	0.0144	-0.003	5.01	5.81	-0.80	0	0	0	0
MO4Q6	26	24/08/2026	1.1475	1.14735	1.14105	0.0063	0.0118	0.0146	-0.0028	4.88	5.57	-0.69	0	0	0	0
EU4Q6	30	28/08/2026	1.1475	1.14735	1.14105	0.0063	0.0129	0.0156	-0.0027	4.96	5.60	-0.64	0	0	3	0
EUUU6	37	04/09/2026	1.145	1.14735	1.14105	0.0063	0.015	0.0169	-0.0019	5.16	5.71	-0.55	1,103	528	1,250	2
EUUV6	72	09/10/2026	1.15	1.15145	1.1454	0.00605	0.0212	0.0227	-0.0015	5.24	5.54	-0.30	2,191	10	1,346	14
EUUX6	100	06/11/2026	1.15	1.15145	1.1454	0.00605	0.0258	0.0271	-0.0013	5.43	5.65	-0.23	304	2	1,659	0
EUUZ6	128	04/12/2026	1.15	1.15145	1.1454	0.00605	0.029	0.0304	-0.0014	5.41	5.62	-0.21	108	0	2,061	0
EUUF7	163	08/01/2027	1.155	1.1559	1.1499	0.006	0.0329	0.0342	-0.0013	5.43	5.61	-0.18	106	0	943	0
EUUG7	191	05/02/2027	1.155	1.1559	1.1499	0.006	0.0363	0.0374	-0.0011	5.55	5.70	-0.14	14	0	46	5
EUUH7	219	05/03/2027	1.155	1.1559	1.1499	0.006	0.0391	0.04	-0.0009	5.60	5.71	-0.11	16	0	340	0
EUUJ7	254	09/04/2027	1.16	1.1601	1.15425	0.00585	0.0419	0.0434	-0.0015	5.58	5.75	-0.18	5	0	241	0
EUUK7	282	07/05/2027	1.16	1.1601	1.15425	0.00585	0.0467	0.0476	-0.0009	5.92	6.01	-0.10	100	0	70	0
EUUM7	310	04/06/2027	1.16	1.1601	1.15425	0.00585	0.0499	0.05	-0.0001	6.05	6.04	0.00	1,690	0	5	0
EUUN7	345	09/07/2027	1.165	1.16465	1.15845	0.0062	0.0512	0.0529	-0.0017	5.88	6.06	-0.18	1	0	0	0
